Id,Description,Start at,End at,File url,Created at,Updated at,Image,Old,Name,Old url,Comment,Slug,Locked
47331,"Venice Lockjaw explores contemporary post-punk across the world, divorced from its typical American and British roots. This show examines everything from Swedish jangle pop to Brazillian deathrock to Chinese dance-punk, bringing you only the newest and most cutting-edge underground voices.",2022-03-03 22:30:00 -0500,2022-03-03 23:30:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/c28a26b121eb11cc7b88675f9da5e15f.mp3,2022-03-03 21:30:08 -0500,2022-03-03 23:30:04 -0500,"",,Venice Lockjaw,2022-03-03,,2022-03-03-venice-lockjaw,true
47329,Unwind with classical music from the 20th and 21st centuries featuring diverse and underrepresented composers that you might not have heard of before. We’ll take you through the stories and history behind the music from film scores to contemporary operas.,2022-03-03 19:30:00 -0500,2022-03-03 21:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/614286a19b8534de7e91528bed2e84eb.mp3,2022-03-03 18:30:08 -0500,2022-03-03 21:00:04 -0500,"",,Classy and Sassy,2022-03-03,,2022-03-03-classy-and-sassy,true
47327,"An eclectic mix of rock and related music. Still the only place in and around New York to hear the newest independent and imported sounds without chatter and filler. Three hours a day of pure, unadulterated, adventurous New Sounds. Each DJ adds their own perspective to give the show some nice daily variation. Plus ticket giveaways, interviews, guest DJ's and live in-studio performances by today's underground stars. ",2022-03-03 16:00:00 -0500,2022-03-03 19:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/3c45cd2df39101af2e002981e888345f.mp3,2022-03-03 15:00:09 -0500,2022-03-03 19:00:13 -0500,"",,The New Afternoon Show,2022-03-03,,2022-03-03-the-new-afternoon-show,true
47326,"The Sound Between, airing daily from 2 to 4pm, is a show focusing primarily on new releases. Tune in every single day to hear each individual hosts' take on what's going on in the world of independent music. Depending on the day, you'll be hearing a mix of the latest indie rock, imports, rockin new reissues, local heroes, and lots more!",2022-03-03 14:00:00 -0500,2022-03-03 16:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/1de8b539133f8e49d890dc5787aa9f78.mp3,2022-03-03 13:00:08 -0500,2022-03-03 16:00:12 -0500,"",,The Sound Between,2022-03-03,,2022-03-03-the-sound-between,true
47325,"Disco fever ping-ponged across the Atlantic, creating an effervescent scene in West Africa. Ankara Disco is a musical exploration of 1960s-1980s West African Disco and its related genres - Afrobeat, Highlife, Makossa, Fuji, Funk, and truly so much more. Each week, we’ll learn about the stars and underdogs of the era. Ankara Disco showcases the freshness and the funk of West African Disco, serving as a foundation to understand how West African music got to where it is now. Join us to start your Thursday with some feel-good disco from the continent.",2022-03-03 10:00:00 -0500,2022-03-03 12:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/0c5c5b4aa52605747838e1b88ea7e1f4.mp3,2022-03-03 09:00:08 -0500,2022-03-03 12:00:12 -0500,"",,Ankara Disco,2022-03-03,,2022-03-03-ankara-disco,true
47322,"Monotonic explores new and underground music in the hip-hop and rap genre. Playing everything from electronic-influenced beats to experimental raps. Monotonic focuses on songs that prioritize production and sonics, usually with non-melodic and monotone lyrics.",2022-03-02 22:30:00 -0500,2022-03-02 23:30:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/2234445a888cddb9bf578d746ff155a9.mp3,2022-03-02 21:30:09 -0500,2022-03-02 23:30:08 -0500,https://wnyu-uploads.s3.amazonaws.com/uploads/episode/000/047/322/image/a990ae4942.jpg,,Monotonic,2022-03-02,,2022-03-02-monotonic,true
47321,"Moe Town Records (inspired by the DC slang term “moe” meaning friend,) is about Washington DC’s very own genre— GoGo. Characterized by percussive Bounce Beats, funky bass, and call & response lyricism, GoGo has been deeply ingrained in DC culture since its inception in the 1970s. From tracks by the Godfather of GoGo, Chuck Brown, to popular GoGo inspired DC rapper Wale, my show explores every facet of GoGo and the culture surrounding it. 
",2022-03-02 21:30:00 -0500,2022-03-02 22:30:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/32bf5a5908071a039f4c0b27d59f2047.mp3,2022-03-02 20:30:08 -0500,2022-03-02 22:30:08 -0500,"",,Moe Town Records,2022-03-02,,2022-03-02-moe-town-records,true
47317,"The Sound Between, airing daily from 2 to 4pm, is a show focusing primarily on new releases. Tune in every single day to hear each individual hosts' take on what's going on in the world of independent music. Depending on the day, you'll be hearing a mix of the latest indie rock, imports, rockin new reissues, local heroes, and lots more!",2022-03-02 14:00:00 -0500,2022-03-02 16:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/cde4558f619771777113f20eb77b937e.mp3,2022-03-02 13:00:07 -0500,2022-03-02 16:00:06 -0500,"",,The Sound Between,2022-03-02,,2022-03-02-the-sound-between,true
47315,"The Nordic Invasion brings songs from the Nordic countries to the WNYU waves, seeking to break from preconceptions of the region's music by showcasing the latest in pop, alternative, and experimental releases. Each week the show explores the modern Nordic music scene with songs in English and in the native languages of each country. Tune in to find your newest foreign music obsession, and to maybe learn how to finally pronounce Eyjafjallajökull.",2022-03-02 08:00:00 -0500,2022-03-02 10:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/c951bacd90be79b058b012f577b60ff3.mp3,2022-03-02 07:00:06 -0500,2022-03-02 10:00:05 -0500,"",,The Nordic Invasion,2022-03-02,,2022-03-02-the-nordic-invasion,true
47314,"Space is the Place is WNYU's one-stop-shop for all things free jazz, avant-garde, and jazz fusion from the 1960's onward. The show will focus on experimentation in timbre, composition, improvisation, and genre (genre fusion) within the framework of jazz. From Brazilian fusion of the 1970's to modern releases from countries such as South Africa and the United States, Space is the Place will feature tracks from across time and space!
",2022-03-01 23:30:00 -0500,2022-03-02 01:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/e8e201f82d951ee3561372eca5125ce2.mp3,2022-03-01 22:30:06 -0500,2022-03-02 01:00:03 -0500,"",,Space is the Place,2022-03-01,,2022-03-01-space-is-the-place,true
47313,"
Tunnel One Radio features strictly the best in foundation and roots Jamaican music, spanning the late 1950s through the early 1990s. From Jamaican jazz, rhythm and blues, and folk musics, through ska, rocksteady, roots reggae, and early dancehall, Tunnel One intends to educate, stimulate, and motivate, via the world's most powerful revolutionary music. Tunnel One is hosted by veteran trumpeter, engineer, selector, producer, composer, arranger, and sound system operator Mush1, of projects currently including Top Shotta Band featuring Screechy Dan, Al Paragus International Sound System and Studios, Birth of the Cool Sextet, and Hungry March Band, as well as formerly of seminal ska and hardcore acts The Slackers and Murphy's Law. Tunnel One specializes in rare, ""1-away"" Jamaican music (music only released on the original 7"", 10"", or 12"" single, and never on LP or CD), and also features the best in live guest selectors and foundation artist live rub-a-dub performances.


Tunnel One can be heard every Tuesday evening from 9:00pm-10:30pm on 89.1 FM WNYU !",2022-03-01 22:30:00 -0500,2022-03-01 23:30:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/d0a37e6846b297da9e7eda23da95e29b.mp3,2022-03-01 21:30:05 -0500,2022-03-01 23:30:03 -0500,"",,Tunnel One,2022-03-01,,2022-03-01-tunnel-one,true
47311,"Like they never left, ""999 RETURNS"" introduces listeners to a barrage of hypnotic, pulsating deep house while experimenting with its synergistic relationship to the dramatic, vicious sound of modern trap. Welcome back to the most obscure hour and a half of dancing on the web.",2022-03-01 19:30:00 -0500,2022-03-01 21:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/fd17525d34f9c58566cebee56be99273.mp3,2022-03-01 18:30:06 -0500,2022-03-01 21:00:12 -0500,"",,999 RETURNS,2022-03-01,,2022-03-01-999-returns,true
47309,"An eclectic mix of rock and related music. Still the only place in and around New York to hear the newest independent and imported sounds without chatter and filler. Three hours a day of pure, unadulterated, adventurous New Sounds. Each DJ adds their own perspective to give the show some nice daily variation. Plus ticket giveaways, interviews, guest DJ's and live in-studio performances by today's underground stars. ",2022-03-01 16:00:00 -0500,2022-03-01 19:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/dea7ed10690e4a35c92bf998a6a6e3ea.mp3,2022-03-01 15:00:06 -0500,2022-03-01 19:00:12 -0500,"",,The New Afternoon Show,2022-03-01,,2022-03-01-the-new-afternoon-show,true
47308,"The Sound Between, airing daily from 2 to 4pm, is a show focusing primarily on new releases. Tune in every single day to hear each individual hosts' take on what's going on in the world of independent music. Depending on the day, you'll be hearing a mix of the latest indie rock, imports, rockin new reissues, local heroes, and lots more!",2022-03-01 14:00:00 -0500,2022-03-01 16:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/655d1539bdbaf11f45bba2676c077e4a.mp3,2022-03-01 13:00:06 -0500,2022-03-01 16:00:11 -0500,"",,The Sound Between,2022-03-01,,2022-03-01-the-sound-between,true
47307,"Content With Fractals is a deep-dive into the intricacies and breadth of Japanese ambient and environmental, ranging from its origins in the later 20th-century to its various contemporary iterations. This show examines music stylized as antithetical to traditional pop music schematics and prioritizes aspects of audition often overlooked by the pop music machine — silence, absence, and transience. ",2022-03-01 12:00:00 -0500,2022-03-01 14:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/b5ed7b6f8624fa4441210ed75854d886.mp3,2022-03-01 11:00:06 -0500,2022-03-01 14:00:10 -0500,"",,Content With Fractals,2022-03-01,,2022-03-01-content-with-fractals,true
47304,"Highlighting artists who combine the frenzied energy and DIY spirit of punk music with the desperation of blues music, The American Nightmare plays punk-blues and noise-rock artists from the 80's and 90's who typically flew under the radar in the larger, global punk scene. With many thanks to groups like The Birthday Party (Nick Cave's first band) and The Cramps, a new fascination with the grotesque and macabre of the American South seeped well beyond its borders, and a new strain of punk music originated in the mixing of punk and blues music. Finding harmony in their modest roots and themes of the depraved and dejected in their lyrics, punk and blues music combine wonderfully into this new genre. Raucous and grimy, visceral and mournful, desperate and cathartic, The American Nightmare will give you fuel for your fever dreams.",2022-03-01 08:00:00 -0500,2022-03-01 10:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/a146bd50c115d6eb74a697477f0b195b.mp3,2022-03-01 07:00:06 -0500,2022-03-01 10:00:09 -0500,"",,The American Nightmare,2022-03-01,,2022-03-01-the-american-nightmare,true
