Id,Description,Start at,End at,File url,Created at,Updated at,Image,Old,Name,Old url,Comment,Slug,Locked
47839,"The Sound Between, airing daily from 2 to 4pm, is a show focusing primarily on new releases. Tune in every single day to hear each individual hosts' take on what's going on in the world of independent music. Depending on the day, you'll be hearing a mix of the latest indie rock, imports, rockin new reissues, local heroes, and lots more!",2022-04-19 14:00:00 -0400,2022-04-19 16:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/2c9c1c27a074699ea248e383959aefb1.mp3,2022-04-19 13:00:06 -0400,2022-04-19 16:00:06 -0400,"",,The Sound Between,2022-04-19,,2022-04-19-the-sound-between,true
47838,"Content With Fractals is a deep-dive into the intricacies and breadth of Japanese ambient and environmental, ranging from its origins in the later 20th-century to its various contemporary iterations. This show examines music stylized as antithetical to traditional pop music schematics and prioritizes aspects of audition often overlooked by the pop music machine — silence, absence, and transience. ",2022-04-19 12:00:00 -0400,2022-04-19 14:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/a99de79dcb5c2eafb40f44528c06c37e.mp3,2022-04-19 11:00:06 -0400,2022-04-19 14:00:06 -0400,"",,Content With Fractals,2022-04-19,,2022-04-19-content-with-fractals,true
47833,"Named after Virginia band pageninetynine, pageeightynine is a show dedicated to screamo and its fraternal genres. With an emphasis on bands not of American origin, we will be exploring everything that makes screamo one of the most internationally fluid styles of music ever. Weekly picks both classic and fresh, featuring artists from the fringes of every continent who smash together the ugly and the beautiful, only counting the casualties afterwards.
",2022-04-19 01:00:00 -0400,2022-04-19 03:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/26b5c24f959548760456c41e9b39b557.mp3,2022-04-19 00:00:07 -0400,2022-04-19 03:00:03 -0400,"",,pageeightynine,2022-04-19,,2022-04-19-pageeightynine,true
47829,"A new wave of dance music bridges the past and the present, body and brain, headphones and dancefloor. London jazz is branching into underground club culture. Berlin techno slowly matures into an organized religion. In Toronto and Montreal, washed-out acid house looks back to the 1990s for nostalgic inspiration. In slugbeat, jazz is the new rave – and vice versa.",2022-04-18 19:45:00 -0400,2022-04-18 21:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/118f0f3ab998f314fcfa200aebdfe66d.mp3,2022-04-18 18:45:06 -0400,2022-04-18 21:00:12 -0400,"",,Slugbeat,2022-04-18,,2022-04-18-slugbeat,true
47827,"#32: Talking to My House Plants |

An eclectic mix of rock and related music. Still the only place in and around New York to hear the newest independent and imported sounds without chatter and filler. Three hours a day of pure, unadulterated, adventurous New Sounds. Each DJ adds their own perspective to give the show some nice daily variation. Plus ticket giveaways, interviews, guest DJ's and live in-studio performances by today's underground stars. |

Album of the Week: Kurt Vile - (watch my moves) |

Watch the full Punchlove ""Alive in the Basement"" session with MULTI-CAMERA VIDEO here: https://www.youtube.com/watch?v=YlJ2aPjU4zQ |

Jack's new podcast Weird Fishes: https://soundcloud.com/wnyu/sets/weird-fishes-w-camelia-and
",2022-04-18 16:00:00 -0400,2022-04-18 19:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/687405d9eaee0044487825fdd788c232.mp3,2022-04-18 15:00:06 -0400,2022-04-18 19:00:11 -0400,"",,The New Afternoon Show,2022-04-18,,2022-04-18-the-new-afternoon-show,true
47826,"The Sound Between, airing daily from 2 to 4pm, is a show focusing primarily on new releases. Tune in every single day to hear each individual hosts' take on what's going on in the world of independent music. Depending on the day, you'll be hearing a mix of the latest indie rock, imports, rockin new reissues, local heroes, and lots more!",2022-04-18 14:00:00 -0400,2022-04-18 16:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/a67ae30df1daf4b7c0bdd746756146c1.mp3,2022-04-18 13:00:07 -0400,2022-04-18 16:00:11 -0400,"",,The Sound Between,2022-04-18,,2022-04-18-the-sound-between,true
47825,"From Japan’s legendary fusion jazz scene of the 1970s to the bustling gospel and hard bop community in Detroit, Uncommon Time takes you on a journey to a new world of jazz each week, highlighting some of the best tracks and jams from unique and subversive musical communities around the globe. Expect some recently streamable deep cuts, brand new tracks, and even some staples from your favorite jazz legends every Monday at Noon.",2022-04-18 12:00:00 -0400,2022-04-18 14:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/fea295f5dde5b97caf6a7de3423c60fd.mp3,2022-04-18 11:00:07 -0400,2022-04-18 14:00:10 -0400,"",,Uncommon Time ,2022-04-18,,2022-04-18-uncommon-time,true
47823,"Named after Eric Dolphy's 1964 album, Out to Lunch is an exploration of the post-bop jazz movement of the mid-1960s to 70s. More abstract and experimental than bebop but not as out there as free jazz, post-bop pushed jazz towards a freer future. Tune in Monday mornings to hear some music from this revolutionary transition period. ",2022-04-18 08:00:00 -0400,2022-04-18 10:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/ebfa1370023db3b8ddfb22f54fbcc153.mp3,2022-04-18 07:00:06 -0400,2022-04-18 10:00:09 -0400,"",,Out to Lunch,2022-04-18,,2022-04-18-out-to-lunch,true
47822,"The goal of Next Level is to shed light on some of the legendary work of video game composers, both past and present. Just because it's from a game doesn't mean it doesn't bang - the catalog of retro synth sounds from the golden era of gaming has a rich crossover with 90's house, jungle, and techno, with many producers actively engaged in or going onto have their own prolific careers outside of the soundtracks they programmed. We will generally focus on games from the 90s - 2000s, but will occasionally check out standout tracks from other eras or even new Indie and AAA releases.
",2022-04-18 01:00:00 -0400,2022-04-18 03:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/6225267bf07830367c23cff14d377ad5.mp3,2022-04-18 00:00:06 -0400,2022-04-18 03:00:08 -0400,"",,Next Level,2022-04-18,,2022-04-18-next-level,true
47821,"Two hours of every genretimeplace held feebly together by a thin strand of weekly motif. SCATTERBRAIN is whiplash of the ear.




THIS WEEK""S THEME: ALLSOUNDISMUSIC",2022-04-17 23:00:00 -0400,2022-04-18 01:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/f34260ccd44042fd8d5e55c9cfeb8946.mp3,2022-04-17 22:00:06 -0400,2022-04-18 01:00:08 -0400,"",,Scatterbrain,2022-04-17,,2022-04-17-scatterbrain,true
47820,"When you shower or bathe, do you sing? Do you jam-out? Do you dream of being a superstar? If so, Bathtime Rave is the show for you. Focusing in experimental rave music, Bathtime Rave explores the realms of neo-perreo, mosh pit rock, and hyperpop for all of your bathtime musical needs.",2022-04-17 21:00:00 -0400,2022-04-17 23:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/b2692945a0ef0d67212515cadfdfcf57.mp3,2022-04-17 20:00:07 -0400,2022-04-17 23:00:07 -0400,"",,Bathtime Rave,2022-04-17,,2022-04-17-bathtime-rave,true
47819,"Hi everyone, welcome to The Slink Show! The Slink Show spotlights legendary independent label Warp Records and the bustling 90’s electronic scene in the UK. Drawing inspiration from the Detroit and Chicago club scenes of the late 80’s, the UK adapted its own brand of electronic music and pushed the boundaries of what dance music could sound like. One label was at the center of it all: Warp Records
Tune in for a deep dive into the catalogue of Warp Records, and an exploration into the world of electronic music. ",2022-04-17 19:00:00 -0400,2022-04-17 21:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/5915f91ca806667cc4aab775e679b5d5.mp3,2022-04-17 18:00:06 -0400,2022-04-17 21:00:07 -0400,"",,Slink Show,2022-04-17,,2022-04-17-slink-show,true
47818,"All a Blur explores the musical and cultural movement of Britpop. Taking place in the mid-1990s and in opposition to the U.S.-led grunge movement, the sound of Britpop is lighthearted, bright, and catchy and draws influence from glam rock and indie pop. Get ready to find your next favorite song! Cheers!",2022-04-17 17:00:00 -0400,2022-04-17 19:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/0ee4e95298bcf3044f2595234928ff05.mp3,2022-04-17 16:00:07 -0400,2022-04-17 19:00:06 -0400,"",,All A Blur,2022-04-17,,2022-04-17-all-a-blur,true
47816,"Shake ‘Em on Down explores the musical origins of the United States. Driven by the blending of the spiritual and secular, the current host, Katherine Libenson, focuses primarily on blues and soul releases spanning 1920-1970, with a smattering of jazz, country and folk. Tune in and be nourished by ecstatic musical expressions of love, loss, and life. ",2022-04-17 14:00:00 -0400,2022-04-17 16:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/eaaaab65dc47fd090bbdc7290422f115.mp3,2022-04-17 13:00:06 -0400,2022-04-17 16:00:05 -0400,"",,Shake 'Em On Down,2022-04-17,,2022-04-17-shake-em-on-down,true
47814,"Songland NYU is a radio show at WNYU 89.1FM that features NYU's musical talent. The show includes original songs that are written, produced, and/or recorded by students and recent grads of the university. In addition to broadcasting exclusively NYU-made songs, Songland NYU will take listeners deeper behind the scenes of each track, giving insight into not only the artist, but the producers, songwriters, other collaborators, and creative process! Tune into Songland NYU Sundays from 10am-noon EST.

Pitch your music to be played on this show at tinyurl.com/songlandnyu-pitch ",2022-04-17 10:00:00 -0400,2022-04-17 12:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/dedcfbc5e20a427a9b611a89009d47ce.mp3,2022-04-17 09:00:07 -0400,2022-04-17 12:00:04 -0400,"",,Songland NYU,2022-04-17,,2022-04-17-songland-nyu,true
47813,"The show delves into the ""Rempetiko"" a traditional Greek genre that is defined by an attitude, music and lyrics involving a disregard for the law and a life in the margins of society. The metallic and powerful sounds of Rempetiko comprise the mystical world of the ""Greek urban blues.”",2022-04-17 08:00:00 -0400,2022-04-17 10:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/6aa6b275488445d87356c879c2c2dc96.mp3,2022-04-17 07:00:06 -0400,2022-04-17 10:00:04 -0400,"",,Ta Rempetika,2022-04-17,,2022-04-17-ta-rempetika,true
47812,"Perestroika digs deep into a post-Soviet world of experimentation between bass, synth, and airy lo-fi beats. Sovietwave, arising from a seemingly nostalgic yearning for the Space Age, is beyond an impending sense of red doom often associated with its production. Its richness lies in the subtleties of scientific curiosity, establishing individual autonomy over the collective, and childhood reminisce of what the failed state could have been. The satellite states current fascination for the intensity of the genre is highlighted in its evolutionary beginnings, with the Russian duo PPK serving as the amniotic sac fusing with the then current scene of trance music. As the embryo began to form within the 2010’s, political tensions were at an all-time high in Kiev’s uprisings towards Ukrainian president Viktor Yanukovych. Explosions of tension filled techno began to swarm Eastern European independent artists' consciousness, alongside remnants of Latvian disco and angsty rock. Given the COVID-19 pandemic, we also began to see viral Tik Tok’s of Belarusian group Molchat Doma’s audios entering a mainstream space. While Depeche Mode takes credit for synth-pop, Eastern European traditions continue to lay the groundwork for greater questions of what the dreamscape is for each individual who creates Eastern music within a Western world. 
",2022-04-17 06:00:00 -0400,2022-04-17 08:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/638409f8028bc2760d713c8c8332116e.mp3,2022-04-17 05:00:06 -0400,2022-04-17 08:00:04 -0400,"",,Perestroika,2022-04-17,,2022-04-17-perestroika,true
47811,"The wind shifts through the trees on a soft summer morning as the golden rays topple over the purplish haze that are the mountains. Drive down a dirt road, dust behind your back with the vast blue skies ahead. ""In the Countryside"" is an orchestration of 20th century folk and soft acoustics to simulate the aura of the country and remove oneself from the chaos of the city. ",2022-04-17 01:00:00 -0400,2022-04-17 03:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/5d3bc4b6e577d29dbe40bd6f0d0726ec.mp3,2022-04-17 00:00:07 -0400,2022-04-17 03:00:13 -0400,"",,In the Countryside,2022-04-17,,2022-04-17-in-the-countryside,true
47810,"It's been a long time since the birth of surf rock in the 1960's, but it's back and cooler than ever. Kook Jamz traces the influence of psychedelic, beach-bum culture anthems all the way from the heart of Southern California, across the globe & decades, to this great station. I'll play you the newest versions of that all-too-familiar, reverb amplified, staccato-picking, 20-foot wave thrillin', beachside chillin', electric-guitar style music that makes me stoked to be alive. Tune in for a good time!",2022-04-16 23:00:00 -0400,2022-04-17 01:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/945dbb1e0775912d9a08bdbae1bc8a8c.mp3,2022-04-16 22:00:06 -0400,2022-04-17 01:00:12 -0400,"",,Kook Jamz,2022-04-16,,2022-04-16-kook-jamz,true
47808,"No Longer the Great White Way is a show dedicated to highlighting the work of BIPOC on Broadway and beyond. We'll explore the world of musical theatre through its music, its performers, and stories from both on and off the stage as we celebrate the strides made in the industry and look at how far we have left to go.
",2022-04-16 19:00:00 -0400,2022-04-16 21:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/ae724c23f62dcba147d7a2cc98589e0d.mp3,2022-04-16 18:00:06 -0400,2022-04-16 21:00:11 -0400,"",,No Longer the Great White Way,2022-04-16,,2022-04-16-no-longer-the-great-white-way,true
47807,"The Atlantic Traverse maps electronic sounds from West, Central, and South Africa, through the Caribbean and Black America. This show is an homage to black beat-makers and sound systems, and their transnational impact, wherever they may exist.",2022-04-16 17:00:00 -0400,2022-04-16 19:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/0b423af1ba46689e4a72d8beed0d449d.mp3,2022-04-16 16:00:06 -0400,2022-04-16 19:00:11 -0400,"",,Atlantic Transverse ,2022-04-16,,2022-04-16-atlantic-transverse,true
47805,Garage rock primarily from the 1990s to the present day that emanates from the Midwestern region of the United States.,2022-04-16 14:00:00 -0400,2022-04-16 16:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/573c379a9d7fc1947cd1698d8996bb41.mp3,2022-04-16 13:00:06 -0400,2022-04-16 16:00:10 -0400,"",,Best of the Midwest,2022-04-16,,2022-04-16-best-of-the-midwest,true
47803,"After the syncopated rhythms of baião and samba, the complex harmonies of chorinho and samba-canção, and the popularity of the politically unchallenging bossa nova, young Brazilians became disinterested in the state of the country’s music. At a time when psychedelia and progressive rock dominated the western music scene, musicians across the world became intrigued and incorporated the striking electric sounds of the genre into their own folk music. This show exhibits the excellence of Brazil’s concoction: sambabalanço, tropicália, soul, funk, and iê-iê-iê which was innovated during and in resistance to Brazil’s military dictatorship of the ‘60s and ‘70s.",2022-04-16 10:00:00 -0400,2022-04-16 12:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/866934839a8ac2eefa7cc73873554716.mp3,2022-04-16 09:00:06 -0400,2022-04-16 12:00:09 -0400,"",,Superbacana,2022-04-16,,2022-04-16-superbacana,true
47801,"Burgeoning and angry, power electronics has become a very popular genre to express righteous indignation. This show will highlight artists who are fighting back against the genre’s notorious far right roots by making anti-fascist, anti-racist and feminist power electronics.",2022-04-15 23:30:00 -0400,2022-04-16 01:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/b1d3352e6155c293504a00a7d36c44b0.mp3,2022-04-15 22:30:06 -0400,2022-04-16 01:00:07 -0400,"",,Against the Vile Grain,2022-04-15,,2022-04-15-against-the-vile-grain,true
47796,"An eclectic mix of rock and related music. Still the only place in and around New York to hear the newest independent and imported sounds without chatter and filler. Three hours a day of pure, unadulterated, adventurous New Sounds. Each DJ adds their own perspective to give the show some nice daily variation. Plus ticket giveaways, interviews, guest DJ's and live in-studio performances by today's underground stars. ",2022-04-15 16:00:00 -0400,2022-04-15 19:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/af8eb1d758677c22e61ff8d4660d19f8.mp3,2022-04-15 15:00:06 -0400,2022-04-15 19:00:06 -0400,"",,The New Afternoon Show,2022-04-15,,2022-04-15-the-new-afternoon-show,true
47795,"The Sound Between, airing daily from 2 to 4pm, is a show focusing primarily on new releases. Tune in every single day to hear each individual hosts' take on what's going on in the world of independent music. Depending on the day, you'll be hearing a mix of the latest indie rock, imports, rockin new reissues, local heroes, and lots more!",2022-04-15 14:00:00 -0400,2022-04-15 16:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/bee370fde3307351a7af04a696c06cab.mp3,2022-04-15 13:00:07 -0400,2022-04-15 16:00:05 -0400,"",,The Sound Between,2022-04-15,,2022-04-15-the-sound-between,true
47794,"blast your brain with beeps and bops from the deep dark web. a weekly curation for middle earth worms, subway grime bots, and russian tumblr fiends. exploring glitch, trash, night core, jersey club, drain, witch house, dark wave and everything in the cyber gutter
",2022-04-15 12:00:00 -0400,2022-04-15 14:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/383e1a1a5741a642d4fa24c24b16e465.mp3,2022-04-15 11:00:06 -0400,2022-04-15 14:00:04 -0400,"",,Baba Yaga's Cauldron,2022-04-15,,2022-04-15-baba-yaga-s-cauldron,true
47792,"It's Friday, I'm in love! If you're looking for ""The Cure,"" welcome to ""The Antidote."" Join DJ Beef from 8 am to 10 am for all things early alternative. This show focuses on new wave music of the 70s and 80s, but we'll be getting into some punk influences, as well as the remnants of new wave sounds in the late 80s and early 90s.",2022-04-15 08:00:00 -0400,2022-04-15 10:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/d11147756a8322e8b6926622e390f009.mp3,2022-04-15 07:00:06 -0400,2022-04-15 10:00:03 -0400,"",,The Antidote,2022-04-15,,2022-04-15-the-antidote,true
47791,"Reckless punk rock con Ñ! While transitioning from a dictatorship to a democracy the revolting and slightly anarchic Spanish youth began a radically disruptive movement in Madrid, called ""La Movida Madrileña"". This movement originated from the underground appreciation acquired for European alternative music, particularly London's rebellious punk rock. Defying decades of oppression, the art from this time exalted hedonism, freedom and creativity. Rock and roll invaded the streets of Madrid, and parties would spurt out of energetic melodies and disobedient lyrics. Madrid was completely transformed into the lively nightlife capital it is to this day.",2022-04-15 06:00:00 -0400,2022-04-15 08:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/b9d36ded2250be5aa9fb506145f9ed8e.mp3,2022-04-15 05:00:06 -0400,2022-04-15 08:00:03 -0400,"",,Rebeldes Desafinados,2022-04-15,,2022-04-15-rebeldes-desafinados,true
47790,"Feeling lonely? Feeling sad? Feeling Sleepy? Feeling mad? Well, as long as you aren't feeling like you want to dance, then this is the show for you. Brake Check is WNYU's (and soon, the world's) one-stop-shop for all things Slowcore. From the proto-Slowcore of the Velvet Underground's third LP to the contemporary sounds of artists like Giles Corey and Bare Wire Son, we take you on a deep dive through all the eclectic and beautifully tragic sounds the genre has to offer. No song is too loud, arrangement too intricate, or melody too busy - as long as tempos are low and anxiety is high, we play 'em. Ashes to ashes, Duster to Duster.",2022-04-15 01:00:00 -0400,2022-04-15 03:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/aa1e4a96719c540bb188992ef5a3a805.mp3,2022-04-15 00:00:06 -0400,2022-04-15 03:00:12 -0400,"",,Brake Check,2022-04-15,,2022-04-15-brake-check,true
47788,"Venice Lockjaw explores contemporary post-punk across the world, divorced from its typical American and British roots. This show examines everything from Swedish jangle pop to Brazillian deathrock to Chinese dance-punk, bringing you only the newest and most cutting-edge underground voices.",2022-04-14 22:30:00 -0400,2022-04-14 23:30:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/69f1d9e4d90d9733c93245d370772069.mp3,2022-04-14 21:30:05 -0400,2022-04-14 23:30:11 -0400,"",,Venice Lockjaw,2022-04-14,,2022-04-14-venice-lockjaw,true
47786,Unwind with classical music from the 20th and 21st centuries featuring diverse and underrepresented composers that you might not have heard of before. We’ll take you through the stories and history behind the music from film scores to contemporary operas.,2022-04-14 19:30:00 -0400,2022-04-14 21:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/9b915b274ea2c70db6e31d79ddd43d41.mp3,2022-04-14 18:30:06 -0400,2022-04-14 21:00:11 -0400,"",,Classy and Sassy,2022-04-14,,2022-04-14-classy-and-sassy,true
47784,"An eclectic mix of rock and related music. Still the only place in and around New York to hear the newest independent and imported sounds without chatter and filler. Three hours a day of pure, unadulterated, adventurous New Sounds. Each DJ adds their own perspective to give the show some nice daily variation. Plus ticket giveaways, interviews, guest DJ's and live in-studio performances by today's underground stars. ",2022-04-14 16:00:00 -0400,2022-04-14 19:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/5697f0d77878870ae1f77c258c4c18eb.mp3,2022-04-14 15:00:06 -0400,2022-04-14 19:00:10 -0400,"",,The New Afternoon Show,2022-04-14,,2022-04-14-the-new-afternoon-show,true
47783,"The Sound Between, airing daily from 2 to 4pm, is a show focusing primarily on new releases. Tune in every single day to hear each individual hosts' take on what's going on in the world of independent music. Depending on the day, you'll be hearing a mix of the latest indie rock, imports, rockin new reissues, local heroes, and lots more!",2022-04-14 14:00:00 -0400,2022-04-14 16:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/bf3a7ff3d2d1d131cb407d0014219a9d.mp3,2022-04-14 13:00:06 -0400,2022-04-14 16:00:09 -0400,"",,The Sound Between,2022-04-14,,2022-04-14-the-sound-between,true
47782,"Country Without Cowboys features the music of the women who ruled the country music scene in the 70s. Women like Dolly Parton, Loretta Lynn, and Emmylou Harris were the most listened to and respected artists in the country. Today, non-men get only 10% of air time on country radio. Tune in to celebrate the cowgirls who changed country music!",2022-04-14 12:00:00 -0400,2022-04-14 14:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/e8360a9682308c0fd020c6d7fcd2359c.mp3,2022-04-14 11:00:06 -0400,2022-04-14 14:00:09 -0400,"",,Country Without Cowboys,2022-04-14,,2022-04-14-country-without-cowboys,true
47781,"Disco fever ping-ponged across the Atlantic, creating an effervescent scene in West Africa. Ankara Disco is a musical exploration of 1960s-1980s West African Disco and its related genres - Afrobeat, Highlife, Makossa, Fuji, Funk, and truly so much more. Each week, we’ll learn about the stars and underdogs of the era. Ankara Disco showcases the freshness and the funk of West African Disco, serving as a foundation to understand how West African music got to where it is now. Join us to start your Thursday with some feel-good disco from the continent.",2022-04-14 10:00:00 -0400,2022-04-14 12:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/80fc45d588f9c6de065c22ce6da518c5.mp3,2022-04-14 09:00:06 -0400,2022-04-14 12:00:08 -0400,"",,Ankara Disco,2022-04-14,,2022-04-14-ankara-disco,true
47779,"Named after the song of the same name by The Stone Roses, “Fool’s Gold” explores the sound of the “Second Summer of Love” from its origins in Chicago house, new wave, and Madchester to its height. Defined by the rise of free parties and raves, the U.K. cultural phenomenon of the 1980s and 1990s drew upon the psychedelia and youth culture of the 1960s in forging its ethos. Focusing on the emergence of groups like 808 State, Soul II Soul, Happy Mondays, and A Certain ratio, “Fool’s Gold” engages with the indie dance, acid house, psychedelic, and hip hop elements that dominated the English soundscape of the period; tuning in to the “baggy” sound.",2022-04-14 06:00:00 -0400,2022-04-14 08:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/63b74d7e91fc59fe263cd6a41c54ad96.mp3,2022-04-14 05:00:06 -0400,2022-04-14 08:00:07 -0400,"",,Fool's Gold,2022-04-14,,2022-04-14-fool-s-gold,true
47778,"Your dose of destruction, distortion and dance beats. Sonic Sludge is polluting the airwaves from Thursday 1AM to 3AM. Tune in for the ugliest mix of industrial, post industrial and adjacent genres. From Throbbing Gristle to Swans, Sonic Sludge has music that makes your skin crawl and your body move. The grooviest and grimiest selections from across history, Sonic Sludge is about finding artists that use new technology and genre fusions to create subversive sounds and distorted beats.
",2022-04-14 01:00:00 -0400,2022-04-14 03:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/225d44dc29afdeee988768e3bbf473bf.mp3,2022-04-14 00:00:06 -0400,2022-04-14 03:00:06 -0400,"",,Sonic Sludge,2022-04-14,,2022-04-14-sonic-sludge,true
47776,"Monotonic explores new and underground music in the hip-hop and rap genre. Playing everything from electronic-influenced beats to experimental raps. Monotonic focuses on songs that prioritize production and sonics, usually with non-melodic and monotone lyrics.",2022-04-13 22:30:00 -0400,2022-04-13 23:30:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/761806577e39465267fbca489ba518d5.mp3,2022-04-13 21:30:07 -0400,2022-04-13 23:30:06 -0400,"",,Monotonic,2022-04-13,,2022-04-13-monotonic,true
47771,"The Sound Between, airing daily from 2 to 4pm, is a show focusing primarily on new releases. Tune in every single day to hear each individual hosts' take on what's going on in the world of independent music. Depending on the day, you'll be hearing a mix of the latest indie rock, imports, rockin new reissues, local heroes, and lots more!",2022-04-13 14:00:00 -0400,2022-04-13 16:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/f9f3e3d21db260a74d2bce6376c14b49.mp3,2022-04-13 13:00:07 -0400,2022-04-13 16:00:04 -0400,"",,The Sound Between,2022-04-13,,2022-04-13-the-sound-between,true
47770,"Listen in as we go back in time to when it all began - from 90s pop to 2000s rock ballads and beyond, we take you through different genres of old school K-pop as it evolves over the years.",2022-04-13 12:00:00 -0400,2022-04-13 14:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/b71c116b9dbfa549394d7999aa350c91.mp3,2022-04-13 11:00:07 -0400,2022-04-13 14:00:03 -0400,"",,It's K-OLD Out Here,2022-04-13,,2022-04-13-it-s-k-old-out-here,true
47769,"In the early '90s, women artists combined music with politics, retaliating against the male-dominated punk scene. This movement, coined 'Riot Grrrl', changed punk rock, which had been largely deprived of non-men, by providing them with an outlet to voice their anger against the status quo. While some artists, such as Bikini Kill and Hole, have stood the test of time, there are many artists that have fallen under the punk rock radar. This show will discuss the history and music of the '90s Riot Grrrls.",2022-04-13 11:00:00 -0400,2022-04-13 12:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/af3106cc13272e7b8872b6cb411c74f6.mp3,2022-04-13 10:00:07 -0400,2022-04-13 12:00:03 -0400,"",,Female Hysteria,2022-04-13,,2022-04-13-female-hysteria,true
47765,"
Tunnel One Radio features strictly the best in foundation and roots Jamaican music, spanning the late 1950s through the early 1990s. From Jamaican jazz, rhythm and blues, and folk musics, through ska, rocksteady, roots reggae, and early dancehall, Tunnel One intends to educate, stimulate, and motivate, via the world's most powerful revolutionary music. Tunnel One is hosted by veteran trumpeter, engineer, selector, producer, composer, arranger, and sound system operator Mush1, of projects currently including Top Shotta Band featuring Screechy Dan, Al Paragus International Sound System and Studios, Birth of the Cool Sextet, and Hungry March Band, as well as formerly of seminal ska and hardcore acts The Slackers and Murphy's Law. Tunnel One specializes in rare, ""1-away"" Jamaican music (music only released on the original 7"", 10"", or 12"" single, and never on LP or CD), and also features the best in live guest selectors and foundation artist live rub-a-dub performances.


Tunnel One can be heard every Tuesday evening from 10:30pm-11:30pm on 89.1 FM WNYU !",2022-04-12 22:30:00 -0400,2022-04-12 23:30:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/36099c57feae09e53e9715580826b444.mp3,2022-04-12 21:30:06 -0400,2022-04-12 23:30:10 -0400,"",,Tunnel One,2022-04-12,,2022-04-12-tunnel-one,true
47764,"Son Del Caribe is WNYU's Hispanic-Caribbean music program. You'll hear music from the Caribbean's past, present, and future. From the Son, to Guarachas, to Reggeaton. ",2022-04-12 21:00:00 -0400,2022-04-12 22:30:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/fe385e0739696f854dfa8dafceaff7c1.mp3,2022-04-12 20:00:06 -0400,2022-04-12 22:30:10 -0400,"",,Son del Caribe,2022-04-12,,2022-04-12-son-del-caribe,true
47763,"Like they never left, the two hours of ""999 RETURNS"" introduces listeners to a barrage of hypnotic, pulsating deep house while experimenting with its synergistic relationship to the dramatic, vicious sound of modern trap. Welcome back to the most obscure two hours of dancing on the web.
",2022-04-12 19:30:00 -0400,2022-04-12 21:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/5f9ec8a1591a966dd1373575984b57e3.mp3,2022-04-12 18:30:06 -0400,2022-04-12 21:00:10 -0400,https://wnyu-uploads.s3.amazonaws.com/uploads/episode/000/047/763/image/b399cea5fd.png,,999 RETURNS,2022-04-12,,2022-04-12-999-returns,true
